fund_code,fund_name,fund_name_clean,fund_status,fund_detail_url,fund_domicile,risk_level,nav,nav_date,perf_1d_pct,perf_1m_pct,perf_3m_pct,perf_6m_pct,perf_1y_pct,perf_ytd_pct,annual_return_date,annual_return_2021_pct,annual_return_2022_pct,annual_return_2023_pct,annual_return_2024_pct,annual_return_2025_pct,doc_prospectus,doc_annual_report,doc_quarterly_report,doc_semi_annual_report,doc_monthly_report,doc_fund_contract,doc_product_summary,doc_offering_announcement,doc_all_announcements,xueqiu_link
968001,摩根亚洲总收益债券-人民币对冲-每月派息,摩根亚洲总收益债券-人民币对冲-每月派息,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968001,HK Mutual Recognition Fund,3,6.90,2026-05-28,+0.00,-0.10,-1.59,-0.25,+3.34,-0.16,2026-05-28,-1.85,-13.33,+2.41,+1.34,+5.48,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658244135,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643067214,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592710849,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=660678791,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627528593,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232540,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658052860,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968001,
968003,摩根亚洲总收益债券-美元-累计,摩根亚洲总收益债券-美元-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968003,HK Mutual Recognition Fund,3,12.14,2026-05-28,+0.00,+0.08,-0.98,+0.91,+5.93,+0.75,2026-05-28,-4.37,-13.72,+5.20,+4.10,+7.97,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658244135,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643067214,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592710849,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=660678791,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627528593,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232540,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658052860,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968003,
968004,摩根亚洲总收益债券-美元-每月派息,摩根亚洲总收益债券-美元-每月派息,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968004,HK Mutual Recognition Fund,3,6.96,2026-05-28,+0.00,+0.13,-1.01,+0.91,+5.98,+0.78,2026-05-28,-4.35,-13.76,+5.16,+4.16,+7.88,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658244135,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643067214,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592710849,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=660678791,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627528593,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232540,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658052860,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968004,
968007,恒生中国企业指数基金M类人民币（对冲）份额,恒生中国企业指数基金M类人民币（对冲）份额,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968007,HK Mutual Recognition Fund,5,1.3452,2026-05-28,-1.33,-3.15,-6.04,-8.92,-0.90,-7.43,2026-05-28,-21.22,-15.25,-14.29,+26.35,+24.24,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440934,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293628,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=618378744,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=178171872,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439054,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051355,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968007,
968010,摩根太平洋证券-人民币对冲-累计,摩根太平洋证券-人民币对冲-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968010,HK Mutual Recognition Fund,3,30.00,2026-05-28,-0.70,+8.58,+6.50,+22.85,+38.76,+20.82,2026-05-28,+1.72,-24.08,-0.62,+5.37,+22.86,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658244915,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643067186,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592710843,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=660678818,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627528934,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232537,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051142,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968010,
968011,摩根太平洋证券-美元-累计,摩根太平洋证券-美元-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968011,HK Mutual Recognition Fund,3,29.86,2026-05-28,-0.70,+8.78,+7.26,+24.42,+42.60,+22.08,2026-05-28,-0.77,-24.11,+2.34,+8.21,+26.21,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658244915,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=643067186,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=592710843,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=660678818,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627528934,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232537,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051142,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968011,
968013,施罗德亚洲高息股债基金-人民币对冲-累计,施罗德亚洲高息股债基金-人民币对冲-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968013,HK Mutual Recognition Fund,3,172.4582,2026-05-28,-0.81,+5.92,+6.95,+18.91,+32.20,+17.16,2026-05-28,+5.95,-14.40,+0.54,+6.48,+12.91,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=651812046,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=627999368,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=648505122,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661579385,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=575003119,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=651811410,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=558583447,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968013,
968014,东方汇理亚太新动力股息基金-人民币对冲-累计（暂停申购）,东方汇理亚太新动力股息基金-人民币对冲-累计,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968014,HK Mutual Recognition Fund,3,1.4211,2026-05-28,-1.17,+8.23,+8.81,+25.37,+43.56,+22.25,2026-05-28,+2.38,-20.46,+3.78,+4.80,+21.19,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=581243291,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499704,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661570188,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=548065891,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232517,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051563,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968014,
968015,东方汇理亚太新动力股息基金-人民币对冲-每季派息（暂停申购）,东方汇理亚太新动力股息基金-人民币对冲-每季派息,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968015,HK Mutual Recognition Fund,3,0.9337,2026-05-28,-1.16,+8.23,+8.81,+25.34,+43.52,+22.22,2026-05-28,+2.41,-20.46,+3.78,+4.79,+21.20,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=581243291,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499704,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661570188,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=548065891,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232517,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051563,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968015,
968016,东亚联丰亚洲债券及货币基金-A类别美元 - 分派,东亚联丰亚洲债券及货币基金-A类别美元 - 分派,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968016,HK Mutual Recognition Fund,4,8.37,2026-05-27,+0.12,+0.29,-0.12,+2.92,+7.01,+2.37,2026-05-27,-8.65,-8.68,-3.64,+13.27,+6.56,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293871,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226192,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661819013,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440852,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439137,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=559802096,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968016,
968018,东亚联丰亚洲债券及货币基金-A类别人民币对冲 - 分派,东亚联丰亚洲债券及货币基金-A类别人民币对冲 - 分派,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968018,HK Mutual Recognition Fund,4,61.79,2026-05-27,+0.06,+0.00,-0.90,+1.47,+3.82,+1.13,2026-05-27,-6.44,-8.26,-6.66,+10.07,+3.40,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293871,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226192,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661819013,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440852,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439137,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=559802096,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968018,
968019,东亚联丰亚洲债券及货币基金-A类别美元 -累积,东亚联丰亚洲债券及货币基金-A类别美元 -累积,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968019,HK Mutual Recognition Fund,4,24.83,2026-05-27,+0.04,+0.24,-0.16,+2.86,+6.93,+2.27,2026-05-27,-8.61,-8.06,-3.64,+13.22,+6.58,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293871,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226192,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661819013,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440852,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439137,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=559802096,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968019,
968021,东亚联丰亚洲债券及货币基金-A类别人民币对冲 - 累积,东亚联丰亚洲债券及货币基金-A类别人民币对冲 - 累积,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968021,HK Mutual Recognition Fund,4,101.73,2026-05-27,+0.07,+0.00,-0.87,+1.39,+3.70,+1.08,2026-05-27,-6.42,-7.31,-6.63,+10.08,+3.31,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440909,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293871,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226192,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=661819013,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440852,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439137,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=559802096,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968021,
968029,恒生指数基金M类人民币（对冲）份额,恒生指数基金M类人民币（对冲）份额,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968029,HK Mutual Recognition Fund,4,0.9706,2026-05-28,-1.20,-2.32,-5.90,-3.52,+7.81,-3.50,2026-05-28,-12.14,-13.14,-13.68,+18.41,+29.66,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=615293629,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=618378739,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=548297976,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439055,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968029,
968032,东方汇理香港组合-灵活配置增长基金-M人民币（对冲）-分派,东方汇理香港组合-灵活配置增长基金-M人民币（对冲）-分派,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968032,HK Mutual Recognition Fund,5,1.1903,2026-05-28,-0.11,+4.63,+3.39,+9.74,+22.72,+9.19,2026-05-28,+5.93,-16.34,+2.21,+6.30,+16.44,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=581243382,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499547,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226101,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662502309,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=548065906,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232518,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050664,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968032,
968033,东方汇理香港组合-灵活配置增长基金-M人民币（对冲）-累算,东方汇理香港组合-灵活配置增长基金-M人民币（对冲）-累算,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968033,HK Mutual Recognition Fund,5,1.6585,2026-05-28,-0.11,+4.62,+3.39,+9.74,+22.72,+9.18,2026-05-28,+5.95,-16.33,+2.22,+6.29,+16.45,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=581243382,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499547,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614226101,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662502309,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=548065906,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658232518,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658050664,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968033,
968034,汇丰亚太股票(日本除外)专注波幅基金-美元-累计（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-美元-累计,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968034,HK Mutual Recognition Fund,4,12.0401,2026-05-28,-1.09,+4.79,+3.99,+19.96,+36.01,+17.30,2026-05-28,-2.12,-25.32,+0.84,+5.44,+26.45,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645239,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968034,
968035,汇丰亚太股票(日本除外)专注波幅基金-美元-每月派息（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-美元-每月派息,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968035,HK Mutual Recognition Fund,4,9.9204,2026-05-28,-1.09,+4.79,+3.99,+19.97,+36.02,+17.30,2026-05-28,-2.12,-25.32,+0.84,+5.44,+26.45,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645024,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968035,
968036,汇丰亚太股票(日本除外)专注波幅基金-人民币非对冲-累计（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-人民币非对冲-累计,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968036,HK Mutual Recognition Fund,4,12.042,2026-05-28,-1.17,+3.76,+2.67,+14.95,+28.19,+13.83,2026-05-28,-4.19,-18.76,+3.75,+8.72,+20.23,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645046,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968036,
968037,汇丰亚太股票(日本除外)专注波幅基金-人民币非对冲-每月派息（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-人民币非对冲-每月派息,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968037,HK Mutual Recognition Fund,4,9.9426,2026-05-28,-1.17,+3.76,+2.67,+14.95,+28.20,+13.83,2026-05-28,-4.20,-18.73,+3.79,+8.70,+20.22,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968037,
968038,汇丰亚太股票(日本除外)专注波幅基金-港元-累计（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-港元-累计,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968038,HK Mutual Recognition Fund,4,12.0236,2026-05-28,-1.08,+4.78,+4.16,+20.73,+35.96,+18.08,2026-05-28,-1.57,-25.23,+0.88,+4.87,+26.71,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645205,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968038,
968039,汇丰亚太股票(日本除外)专注波幅基金-港元-每月派息（暂停申购）,汇丰亚太股票(日本除外)专注波幅基金-港元-每月派息,suspended,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968039,HK Mutual Recognition Fund,4,9.9042,2026-05-28,-1.08,+4.78,+4.16,+20.73,+35.96,+18.08,2026-05-28,-1.57,-25.24,+0.90,+4.89,+26.70,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658440944,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=607369225,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=633467668,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=662645034,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=623186869,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439140,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658051669,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968039,
968040,惠理价值基金-人民币非对冲-累计,惠理价值基金-人民币非对冲-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968040,HK Mutual Recognition Fund,5,16.4303,2026-05-28,-1.95,+3.55,+10.25,+13.97,+38.46,+13.99,2026-05-28,-9.09,-21.71,-3.31,+14.66,+29.77,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652224815,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499574,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614263044,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=657278222,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652224894,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439052,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=520228834,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968040,
968041,惠理价值基金-人民币对冲-累计,惠理价值基金-人民币对冲-累计,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Overview.aspx?code=968041,HK Mutual Recognition Fund,5,15.2048,2026-05-28,-1.80,+3.82,+11.36,+18.78,+44.89,+17.58,2026-05-28,-6.00,-28.98,-8.43,+7.99,+32.65,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652224815,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658499574,,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=614263044,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=657278222,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=652224894,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=658439052,https://fundsresearch.investments.hsbc.com.cn/rbwm/Casdocument.aspx?documentid=520228834,https://fundsresearch.investments.hsbc.com.cn/rbwm/FundDocuments.aspx?query=all&fund=968041,
